r,g,b
221,204,179
220,202,180
221,203,181
219,203,179
221,204,186
227,216,200
226,206,190
223,206,184
224,206,185
224,206,185
224,206,185
224,206,185
223,205,185
223,205,184
224,206,184
224,206,184
223,205,183
223,205,183
224,206,184
223,205,182
223,205,182
223,205,182
221,204,179
220,202,176
220,200,174
221,201,174
221,200,175
220,199,175
221,199,176
225,217,209
226,219,218
213,204,202
161,139,125
185,161,141
172,148,127
164,141,120
183,161,137
176,154,129
171,142,120
129,105,104
148,111,117
139,93,91
115,70,67
168,116,100
184,149,131
85,74,70
48,42,48
56,47,50
83,61,57
84,59,59
55,48,53
57,49,52
55,45,50
61,52,56
54,49,51
51,46,48
56,50,52
73,59,60
96,81,76
87,70,68
70,57,57
71,59,61
51,46,47
62,53,55
59,51,54
50,44,47
47,42,47
45,41,46
46,43,45
69,56,58
126,95,100
163,116,107
184,130,108
197,147,124
213,164,138
213,152,123
213,159,120
216,165,122
213,171,131
214,177,144
189,160,144
198,162,138
198,164,142
193,157,138
189,154,133
180,147,129
182,153,136
202,165,140
91,79,76
81,71,65
153,130,109
171,145,117
179,153,125
192,166,139
180,160,133
220,214,204
223,219,217
222,213,205
219,201,179
222,204,181
222,204,181
222,204,182
222,204,182
220,204,179
221,204,183
226,215,198
225,205,189
225,207,186
224,206,186
224,206,186
224,206,186
225,207,187
224,206,186
224,206,186
224,206,185
222,204,182
222,204,182
222,204,182
224,206,184
223,205,181
222,204,180
223,205,182
223,205,182
221,203,177
223,203,178
222,202,177
222,202,177
221,201,176
219,204,187
226,220,216
227,220,216
180,162,152
182,159,143
184,159,137
173,148,126
180,157,134
179,157,134
175,152,129
158,134,120
130,104,107
148,105,109
112,71,73
93,67,65
150,91,85
209,157,125
216,182,150
194,169,144
160,140,111
145,130,113
136,123,108
57,50,54
53,46,49
54,45,50
57,48,53
59,51,54
54,46,49
78,64,62
113,91,84
89,72,68
104,83,78
86,70,66
70,58,58
74,64,63
57,48,50
55,47,49
50,45,48
46,41,47
46,41,47
45,41,44
43,43,45
58,49,54
173,106,92
218,126,98
214,133,108
215,151,122
214,159,123
215,174,137
213,171,133
210,172,135
214,182,151
174,148,142
195,157,136
189,155,137
184,145,130
194,158,134
188,156,137
186,156,137
188,155,136
135,111,98
61,52,53
87,69,64
165,141,120
166,140,116
174,149,123
186,163,132
200,184,172
224,220,218
223,217,212
219,203,186
220,202,180
222,204,182
222,204,182
222,204,182
222,206,183
220,204,184
227,214,199
226,207,189
225,207,187
224,206,187
226,207,188
225,207,188
226,207,188
223,205,185
224,206,186
223,205,184
223,205,183
223,205,183
222,204,182
223,205,183
222,204,182
222,204,181
222,204,180
222,204,180
221,202,177
222,201,178
223,202,179
222,203,180
219,202,176
226,218,211
224,220,215
221,212,204
167,144,125
185,163,144
180,156,132
176,151,129
178,156,130
176,154,130
173,149,126
132,113,105
134,107,114
135,95,105
106,68,72
131,86,77
131,84,77
185,139,119
216,187,160
212,189,162
216,191,147
219,193,159
219,197,170
70,62,63
52,46,50
55,46,51
61,52,57
64,52,55
60,50,53
68,57,60
95,77,71
102,82,79
95,76,71
105,84,78
84,69,65
76,64,63
74,62,63
57,48,50
51,45,48
46,41,47
45,41,47
44,40,45
46,39,45
45,41,45
57,50,52
145,124,106
219,194,164
215,187,160
209,180,154
212,192,163
211,180,146
212,178,143
213,183,150
186,164,150
197,161,135
203,170,147
176,137,126
194,164,142
191,166,148
193,164,145
174,144,130
161,131,118
70,61,57
76,65,63
151,127,110
165,139,116
162,136,114
175,151,125
184,161,136
223,217,215
222,219,214
222,208,195
221,203,181
223,205,183
223,205,183
221,203,181
221,205,183
222,206,187
228,216,202
225,208,188
224,207,190
226,207,190
225,206,189
225,206,189
225,206,189
224,206,186
224,206,186
222,204,182
223,205,183
223,205,183
223,205,183
225,207,185
223,205,184
223,205,182
222,203,179
225,205,181
223,203,180
220,200,178
221,200,178
222,201,179
222,208,189
224,219,217
227,220,222
194,179,162
171,148,132
178,157,132
174,150,127
170,145,125
174,151,126
176,153,129
166,140,118
116,97,98
144,115,124
110,86,105
101,72,78
129,95,86
152,117,109
172,133,119
216,185,157
210,186,160
214,189,151
216,192,162
219,196,170
120,107,99
52,46,50
52,45,50
59,52,56
69,58,59
58,49,52
66,57,59
83,68,67
102,82,77
101,82,77
92,75,71
105,86,79
86,72,69
79,65,64
75,63,64
58,49,52
52,46,51
46,43,47
46,41,45
45,40,44
45,40,45
46,41,47
46,42,46
94,83,75
197,164,137
201,146,116
206,160,134
207,166,131
210,171,134
207,170,134
211,173,140
210,168,135
199,165,137
211,185,157
206,185,159
200,181,155
209,189,170
196,174,154
153,120,113
85,72,69
90,75,72
149,124,108
169,143,120
164,138,115
171,147,122
180,156,128
204,193,184
223,219,217
225,214,205
219,201,182
220,204,182
221,203,181
222,204,182
222,205,186
223,206,186
229,215,205
225,207,191
223,206,189
226,207,190
226,207,190
224,205,188
223,204,187
223,205,185
224,206,186
223,205,183
222,204,182
221,203,181
221,203,181
223,205,183
222,204,180
223,205,184
221,202,180
222,202,178
223,203,178
223,203,178
222,202,177
220,202,175
223,212,206
224,219,217
220,211,199
170,145,130
169,143,130
169,144,125
169,144,122
174,149,129
173,148,125
174,148,125
162,137,114
112,92,98
156,126,123
121,91,103
122,81,86
123,85,89
142,103,100
154,122,110
219,189,158
213,189,160
214,188,157
215,189,165
216,193,170
176,159,138
52,46,51
50,46,49
49,45,49
60,50,54
54,47,52
53,45,50
69,57,58
83,68,66
99,80,75
97,78,73
91,74,69
105,85,77
85,69,66
78,64,63
72,60,62
61,52,56
53,47,49
49,44,48
46,41,45
45,40,46
46,41,47
44,40,46
48,41,43
73,65,64
164,137,114
154,119,104
153,119,99
173,137,112
203,167,136
209,172,143
208,179,146
198,170,144
187,155,141
185,151,133
182,151,133
183,156,142
189,169,150
157,130,119
79,65,65
92,78,74
156,132,114
172,146,123
170,145,121
177,153,125
186,163,132
186,167,145
222,221,220
224,218,212
222,207,190
220,203,181
222,204,182
223,205,183
222,205,186
222,205,188
231,216,201
225,209,191
225,207,186
226,208,188
224,206,186
223,205,185
224,206,186
222,204,182
225,207,185
223,205,182
223,205,181
221,203,180
222,204,182
222,204,182
223,205,184
221,204,180
222,203,178
222,202,178
223,203,179
222,202,178
220,200,176
220,201,180
226,218,213
224,220,217
210,195,180
160,136,122
167,141,124
163,137,120
169,142,121
178,152,128
179,152,127
179,152,125
165,140,117
114,96,105
132,105,114
142,86,87
123,77,83
99,70,90
72,55,66
113,88,83
220,193,160
211,188,163
214,191,158
211,190,165
211,191,168
219,197,170
87,79,75
49,44,48
48,43,48
49,42,49
48,41,48
48,42,47
52,46,50
54,48,52
59,50,53
81,67,66
94,75,70
96,77,73
102,82,77
86,69,66
76,63,63
70,58,58
69,57,57
69,59,57
58,51,52
46,42,44
46,42,44
46,41,45
46,41,47
46,41,47
60,51,50
147,125,109
117,92,82
112,92,84
110,86,78
125,103,89
137,116,99
143,121,102
146,123,106
122,99,88
96,74,76
121,103,95
131,113,102
130,110,97
90,73,72
97,82,74
163,138,116
170,146,120
171,147,122
180,156,130
182,159,130
183,158,132
217,208,201
223,220,218
224,213,201
221,202,179
220,202,179
222,204,184
222,205,184
222,208,189
230,215,200
225,209,191
225,206,185
225,207,187
223,205,185
222,204,184
224,206,186
225,207,185
225,207,185
223,205,182
223,205,181
221,203,180
221,203,181
222,204,182
221,204,180
222,205,178
223,204,179
223,203,179
222,202,178
221,201,177
223,203,179
220,204,183
225,219,218
226,219,215
184,166,148
163,140,125
165,139,122
156,130,113
173,146,125
178,151,128
179,153,126
181,153,126
138,123,117
119,98,112
125,94,105
130,75,81
149,82,81
136,84,89
65,59,76
83,62,63
212,185,154
214,191,166
214,191,161
211,190,163
211,191,166
215,192,166
183,164,140
51,44,45
50,42,48
50,42,49
49,42,49
48,42,47
49,43,47
50,43,48
52,43,49
56,47,52
74,61,61
90,73,69
97,76,70
101,82,77
86,70,68
71,59,59
71,59,59
71,57,55
88,72,69
91,76,73
59,51,51
45,43,47
46,41,47
45,40,46
46,41,46
61,52,50
101,83,79
124,99,84
125,100,88
118,96,84
107,84,74
116,92,81
122,98,90
103,82,77
90,74,70
85,71,65
92,76,72
101,82,76
98,80,74
127,106,94
167,143,119
174,150,124
174,150,124
177,153,127
182,158,129
184,162,133
205,189,173
224,220,221
223,217,212
223,205,183
222,204,180
223,205,184
221,204,185
219,205,185
229,214,199
225,207,186
223,206,185
224,206,186
224,206,186
221,203,182
223,205,184
223,205,184
224,206,186
223,205,184
222,204,182
222,204,182
221,203,181
222,204,182
223,203,181
223,204,181
222,203,178
221,201,176
222,202,177
221,201,176
220,200,175
221,207,189
222,220,218
220,210,202
169,150,134
163,140,125
163,137,121
160,134,118
175,148,126
172,146,122
181,157,129
111,84,75
113,92,102
113,92,104
133,102,109
138,80,82
153,92,88
103,73,85
73,58,62
76,58,62
200,174,148
215,191,168
214,189,165
212,188,164
211,190,164
213,190,162
219,191,157
134,120,105
49,43,47
49,43,46
49,43,46
48,42,48
48,41,47
49,42,48
53,46,50
55,47,50
63,53,54
75,63,62
84,69,67
89,70,66
101,80,75
82,65,65
70,58,60
69,56,57
73,58,59
84,67,63
96,79,74
60,51,54
47,43,49
46,41,45
46,41,44
44,41,46
49,43,46
98,80,72
129,103,90
116,94,85
115,90,84
118,94,85
121,99,88
114,93,85
101,82,76
94,75,70
111,92,84
109,90,81
107,88,80
141,115,100
175,152,125
175,153,125
172,150,122
174,151,125
183,159,129
187,164,135
192,175,150
224,220,220
223,218,217
222,205,188
221,204,181
221,205,185
221,205,184
222,206,187
228,213,199
224,206,186
224,207,187
224,206,186
224,206,186
223,205,183
221,203,181
223,205,185
225,207,187
223,205,185
221,203,183
223,205,185
223,205,183
222,204,182
223,203,179
222,202,178
221,201,176
221,201,176
221,201,176
220,200,175
219,199,174
224,213,208
224,221,221
211,198,182
154,133,117
162,138,122
163,137,120
166,140,122
174,148,125
172,146,122
124,102,92
72,52,57
100,69,71
113,82,87
132,99,102
148,87,91
111,71,69
86,66,80
129,74,79
78,60,69
151,121,110
213,187,158
212,187,160
211,185,158
212,188,162
214,190,163
214,191,161
220,195,161
126,114,102
51,43,49
53,46,51
50,43,49
49,42,49
49,42,49
51,44,50
63,53,57
69,59,60
66,56,57
69,57,58
73,59,58
85,69,66
88,72,69
76,62,62
74,60,60
80,66,65
71,59,60
75,61,60
82,66,63
70,58,58
49,44,48
50,44,48
49,44,48
43,40,45
50,44,46
98,82,79
116,94,87
113,93,82
116,92,83
128,104,92
124,101,90
120,97,88
123,99,89
139,115,99
111,88,82
118,96,87
145,119,101
188,166,140
178,156,131
170,148,123
175,153,125
179,155,125
185,161,133
181,161,135
226,220,217
223,220,216
223,210,198
220,203,182
220,205,185
221,205,183
222,205,187
227,211,200
224,205,188
224,206,188
224,206,186
225,207,186
223,205,184
223,205,184
222,204,184
223,205,185
223,205,184
221,203,183
223,205,184
222,204,182
222,204,182
221,202,178
221,202,178
221,201,177
220,200,175
222,202,177
220,200,176
220,203,178
223,218,213
227,221,218
185,167,155
156,132,123
163,138,119
164,139,118
176,151,130
171,145,122
175,149,124
119,92,80
86,61,65
106,75,85
121,87,90
132,97,95
150,104,106
100,69,75
80,66,83
139,83,82
116,79,82
169,133,119
215,184,157
213,186,161
213,186,162
213,186,162
214,189,165
213,192,167
216,195,165
221,194,165
113,100,85
61,53,58
55,47,52
51,45,51
50,45,49
49,44,48
58,48,52
67,57,59
67,57,59
63,54,57
61,51,54
69,57,58
82,68,67
85,70,65
79,66,62
78,65,62
75,61,59
69,59,61
69,57,58
75,62,60
78,66,65
59,50,53
51,43,48
46,40,44
45,40,43
48,42,44
83,70,66
115,91,82
122,96,83
133,108,95
133,106,94
137,109,97
142,114,101
144,116,98
133,106,93
130,104,94
152,127,105
190,170,142
182,161,135
177,155,130
176,153,125
180,155,125
180,157,127
180,157,130
218,209,200
223,220,215
223,214,207
220,203,181
219,205,185
220,204,185
220,203,184
227,211,200
224,206,188
224,206,189
224,205,186
224,206,185
224,206,186
223,205,185
222,204,184
223,205,185
222,204,183
221,203,181
216,198,176
221,203,181
222,204,182
221,203,179
220,202,178
221,202,177
222,202,177
221,202,176
223,202,179
221,208,189
222,219,213
224,216,215
167,146,133
160,137,124
165,141,120
175,150,126
179,155,130
173,146,123
171,145,120
135,105,95
107,72,73
124,78,77
120,81,83
113,86,97
156,105,108
132,79,76
88,67,86
108,63,78
122,81,79
148,117,107
214,189,156
214,188,159
213,190,163
214,190,164
214,190,166
212,189,166
213,190,163
216,190,161
208,183,154
94,75,71
55,48,52
52,45,52
52,46,47
50,45,49
51,44,49
55,46,50
57,48,52
59,50,53
59,50,53
58,49,53
65,54,57
74,61,60
80,66,64
78,63,63
78,64,64
77,64,64
72,60,59
67,57,56
63,53,52
61,52,53
52,45,48
47,41,45
48,42,46
51,44,49
47,42,44
64,53,53
125,104,90
140,113,100
141,113,100
145,117,104
147,119,104
153,126,107
149,122,103
152,126,110
161,135,117
174,152,129
165,144,118
181,159,133
177,151,126
184,159,131
177,154,126
188,165,137
196,183,162
225,219,217
225,217,212
221,206,183
219,204,184
222,206,185
220,204,185
228,213,201
225,206,188
225,207,192
226,207,191
224,206,187
224,206,186
224,206,186
225,207,187
223,205,185
222,204,182
223,205,183
223,205,183
223,205,183
221,203,181
221,203,179
220,202,178
222,203,178
221,201,176
222,203,177
223,202,180
223,208,195
223,220,218
219,208,194
157,132,119
167,141,126
172,146,126
186,162,135
183,159,130
177,151,127
168,142,121
108,76,71
148,105,101
132,98,100
135,92,85
159,110,107
153,91,92
111,67,65
90,66,77
114,71,83
120,88,86
142,105,96
194,171,145
210,184,158
214,191,166
213,192,166
214,190,167
213,185,164
209,179,157
209,176,152
211,170,145
186,149,134
98,86,82
57,48,51
59,49,52
56,49,53
49,45,49
49,43,48
49,44,49
53,45,49
56,47,50
56,49,51
54,49,51
56,49,52
64,54,54
69,59,58
75,62,60
79,64,62
76,63,61
65,55,54
67,57,56
61,51,52
55,48,51
48,42,46
50,44,48
57,49,52
62,54,55
52,46,49
60,53,54
115,96,87
148,121,104
150,123,106
157,130,113
159,132,113
159,132,113
153,127,110
150,124,107
141,115,101
133,108,93
171,147,126
177,155,129
184,162,133
178,157,131
188,167,141
189,171,145
224,219,217
227,218,216
220,207,189
222,204,185
221,205,180
221,204,187
226,213,201
224,207,188
224,207,190
225,206,186
224,206,185
223,205,183
223,205,183
222,204,182
221,203,181
222,204,181
222,204,180
222,204,180
223,205,182
221,203,179
222,204,180
222,204,180
221,201,177
221,201,176
221,201,178
221,200,174
223,209,197
224,221,222
203,187,175
153,128,116
168,143,125
178,153,130
189,165,139
181,157,131
176,150,125
168,142,116
108,71,68
146,107,100
168,131,126
162,110,102
155,95,94
122,78,92
90,67,77
71,57,64
120,68,75
122,96,96
157,119,110
198,176,150
205,181,155
211,187,161
213,190,166
214,190,165
213,186,160
210,179,155
211,171,146
207,150,128
181,149,127
204,187,165
176,161,147
94,82,78
68,58,58
68,56,58
51,44,49
48,43,46
46,43,46
48,42,47
53,44,49
51,45,49
52,46,50
52,46,50
53,47,50
56,49,51
60,51,52
68,57,58
69,58,58
71,57,58
67,57,56
58,50,52
49,44,47
47,42,46
47,41,45
68,58,59
72,61,60
52,45,47
55,48,50
129,106,92
157,131,106
163,136,114
166,138,116
160,136,112
154,128,108
142,117,102
139,116,102
133,110,96
141,118,102
175,152,124
187,164,135
179,158,131
187,166,139
183,161,139
224,216,212
225,218,217
222,210,196
223,204,184
222,204,184
221,205,185
224,211,199
223,207,188
224,207,190
225,207,187
223,205,183
222,204,182
221,203,181
221,203,181
220,202,180
219,201,178
222,204,180
221,203,179
221,203,179
222,204,180
222,204,180
220,202,178
220,201,176
220,200,175
221,200,176
219,198,175
224,215,207
225,221,221
184,164,148
164,140,127
173,148,127
182,158,133
186,162,136
183,159,133
174,148,122
159,132,110
101,64,64
141,105,101
165,119,110
167,119,106
173,104,100
103,73,99
66,58,81
68,56,73
113,74,86
102,84,92
148,112,108
179,156,136
209,188,164
200,179,155
202,183,158
201,180,154
202,179,152
199,174,147
201,173,144
197,176,148
193,172,150
220,213,209
219,214,212
209,195,187
127,78,76
88,69,67
91,75,70
75,63,63
58,50,52
51,44,49
49,42,49
49,43,47
49,43,47
49,43,47
48,42,46
48,43,46
52,46,49
56,47,51
62,53,55
67,55,58
70,59,59
66,57,59
46,41,44
47,42,46
51,45,49
64,54,58
65,53,54
66,56,55
48,42,44
61,52,53
95,78,72
159,136,115
173,148,124
166,139,116
161,134,114
145,120,105
137,114,100
138,115,101
138,114,100
154,128,111
179,155,129
182,161,133
183,162,135
181,160,134
220,213,205
224,217,217
222,212,199
219,204,179
220,203,182
220,204,184
225,212,200
223,207,188
224,206,189
225,206,188
224,205,185
222,204,182
222,204,182
221,203,181
220,202,180
219,201,179
221,203,180
222,204,180
221,203,179
221,203,179
221,203,180
220,202,179
219,200,175
219,199,173
221,200,175
218,200,178
224,217,212
223,217,213
167,144,128
167,145,124
179,154,130
187,161,133
183,156,131
181,155,130
175,146,118
134,108,93
115,74,76
146,112,111
156,106,98
168,119,110
176,121,115
127,74,86
64,58,73
85,68,83
116,95,109
106,86,96
127,95,96
188,164,146
200,178,154
207,186,160
205,185,158
194,174,150
214,193,163
202,183,154
202,178,150
212,188,160
212,203,191
215,211,206
215,210,205
193,181,180
122,64,61
117,76,76
169,151,139
136,120,109
123,111,110
101,88,85
85,70,67
64,54,54
53,47,50
52,46,51
47,43,47
45,43,46
46,43,46
49,43,47
55,47,51
66,55,57
61,51,54
61,54,55
52,47,50
46,42,46
50,45,49
59,49,53
59,49,52
73,60,61
75,61,63
50,44,47
51,45,50
57,49,48
115,99,87
174,148,124
173,148,123
168,143,120
147,123,106
137,114,100
139,116,101
140,114,101
166,141,119
182,160,133
187,166,139
184,161,134
217,210,201
224,219,219
221,212,201
220,205,179
220,203,182
220,204,184
226,212,198
223,207,187
225,207,188
225,207,187
224,206,185
222,204,182
221,203,181
220,202,180
220,202,180
220,202,181
220,202,181
221,203,179
222,204,180
220,202,178
220,202,180
220,202,180
219,200,176
220,200,175
221,200,176
218,203,178
222,215,208
223,216,208
160,135,123
173,149,127
182,156,130
184,157,127
183,156,127
180,153,123
174,144,118
112,83,76
130,89,87
161,127,122
134,93,91
121,86,88
167,102,100
113,72,86
84,69,80
114,74,71
116,70,66
129,73,68
110,72,72
184,164,140
199,177,149
199,177,150
210,198,188
204,191,179
204,184,156
204,189,171
206,195,182
217,207,199
219,213,209
215,207,202
213,208,203
186,171,167
97,64,64
193,176,160
224,215,215
225,218,209
230,228,229
224,219,220
192,184,183
155,146,144
126,120,120
124,116,117
85,77,78
61,51,56
51,43,49
48,44,48
53,46,52
53,46,51
50,44,48
55,47,49
54,47,48
52,46,48
53,47,49
63,54,57
60,51,54
57,48,51
69,58,59
56,47,49
47,41,45
48,44,47
51,46,49
85,73,65
171,147,123
179,155,124
172,148,124
142,120,101
142,119,103
147,121,107
158,133,113
183,162,132
188,167,137
188,165,137
217,210,201
224,220,219
223,214,206
219,203,181
220,204,181
220,203,184
224,210,194
223,206,184
224,206,185
224,206,184
222,204,183
221,203,181
220,202,180
219,201,179
220,202,180
221,203,182
222,204,182
221,203,180
221,203,180
221,203,179
221,203,180
220,202,179
220,201,178
220,201,177
220,200,175
219,204,180
223,215,208
218,209,200
156,130,119
176,150,130
186,160,134
187,160,132
185,158,131
182,154,128
145,114,94
90,57,57
144,104,98
172,137,128
137,102,101
117,85,87
152,94,96
88,70,92
126,85,82
151,102,90
151,96,82
174,107,87
142,82,74
184,169,160
215,204,191
209,197,177
224,219,213
226,220,217
217,210,203
222,217,215
223,219,215
221,215,213
216,213,207
212,205,198
211,206,201
179,167,166
167,104,92
226,220,216
214,208,204
212,202,198
225,219,218
227,224,223
225,221,221
221,219,215
225,221,218
225,222,218
222,217,213
190,184,181
164,155,153
134,122,121
85,70,69
54,44,47
46,42,44
59,50,53
64,54,56
57,49,50
56,47,49
58,49,52
60,51,54
57,49,53
55,47,49
58,49,52
47,41,45
49,43,47
51,45,50
50,43,48
61,52,52
139,122,101
180,155,127
166,143,119
143,120,103
141,115,102
154,129,110
184,162,133
189,168,137
189,167,138
220,213,203
225,222,219
227,217,212
221,205,186
220,203,181
219,202,182
224,208,192
224,204,183
223,206,186
223,205,185
222,204,183
221,203,182
221,203,182
221,203,181
220,202,180
221,203,182
222,204,184
221,203,182
222,204,182
220,202,180
219,201,177
219,201,177
219,201,177
219,201,177
218,198,174
220,206,191
223,217,214
207,195,186
155,133,118
181,154,130
190,164,137
188,163,133
185,160,129
183,154,127
100,70,67
103,66,67
160,118,116
138,102,104
102,74,79
120,77,77
142,80,87
93,70,89
150,100,89
148,101,92
172,126,108
190,161,135
166,95,80
174,138,129
222,222,222
221,215,210
220,211,201
218,209,200
225,218,211
226,221,217
224,220,218
224,216,213
215,207,204
213,205,198
221,215,212
212,207,202
215,179,172
221,215,216
207,200,191
206,196,186
218,210,204
224,216,213
221,214,211
214,209,205
215,210,206
221,214,210
222,214,211
221,216,212
221,217,216
221,218,220
169,158,151
84,73,66
64,59,58
48,43,48
54,48,52
53,46,49
57,50,53
59,50,53
59,50,53
61,52,55
59,50,53
55,48,51
50,44,48
48,42,46
50,44,48
51,45,49
49,43,47
55,47,50
102,85,75
158,136,112
145,118,105
145,119,105
147,121,104
180,156,130
188,165,135
193,171,141
219,214,203
223,221,218
224,215,206
222,205,185
221,203,182
219,203,183
225,209,192
224,203,183
222,204,185
222,204,184
222,204,184
223,204,186
222,203,185
222,204,182
221,203,181
221,203,182
222,204,184
221,203,182
222,204,182
220,202,180
220,202,178
220,202,178
221,203,179
219,201,177
219,200,177
221,210,197
223,219,218
197,180,165
164,141,123
179,153,123
190,165,135
188,163,131
184,158,128
179,150,123
85,61,63
102,70,71
142,105,108
118,91,98
110,81,80
168,125,112
142,86,86
105,74,80
153,103,97
162,114,106
181,115,93
188,155,133
187,129,105
164,102,89
223,219,218
221,216,213
222,216,211
222,215,207
217,208,198
217,207,197
221,210,200
225,217,214
219,211,208
219,211,202
221,215,209
211,203,192
221,208,204
219,210,206
206,198,190
204,194,184
222,213,207
222,214,211
216,208,205
213,205,202
217,208,206
218,210,207
221,213,210
218,213,206
220,211,202
211,195,183
209,177,152
203,168,140
197,172,152
138,124,112
65,59,61
45,41,46
47,42,46
56,47,50
57,48,51
59,50,53
58,49,52
57,50,53
53,47,51
53,47,51
52,46,50
53,47,51
59,50,53
60,49,52
57,49,52
85,69,65
148,123,110
145,119,105
148,122,105
178,154,128
189,166,136
191,168,140
221,215,208
222,220,219
224,215,206
221,204,185
221,204,180
220,204,184
224,210,192
222,205,184
223,204,187
223,204,187
223,205,186
223,205,185
222,204,184
221,203,183
222,204,184
222,204,183
222,204,184
221,203,183
220,202,180
220,202,180
223,205,182
222,204,182
221,205,181
221,202,177
220,200,174
225,213,202
224,221,218
190,168,154
171,148,124
181,156,130
192,166,140
191,165,137
184,155,128
147,124,103
86,62,64
101,71,74
113,85,90
117,86,99
142,98,86
191,148,126
128,77,80
118,81,80
144,105,103
181,125,110
182,108,85
184,140,122
187,136,107
161,97,83
221,218,213
220,208,197
217,197,171
220,211,200
223,217,215
224,214,211
222,213,209
223,220,218
223,216,210
219,210,200
218,210,206
214,202,194
223,217,213
214,210,203
208,199,195
209,200,182
221,216,212
214,209,201
214,207,200
215,207,203
220,212,211
219,210,206
210,195,183
201,179,158
205,178,152
213,182,151
214,180,149
156,131,112
107,93,82
79,72,69
73,63,62
45,40,41
44,39,44
51,43,46
52,45,47
52,47,50
53,47,51
55,47,51
61,52,53
61,52,52
61,53,55
60,50,54
78,64,61
70,58,58
61,51,54
64,53,56
94,81,74
163,136,119
148,122,106
171,148,122
189,169,137
194,172,145
223,217,215
222,218,218
222,212,203
220,205,181
222,203,180
217,202,184
224,209,191
222,206,184
223,204,185
224,206,185
223,205,184
223,205,185
223,205,185
221,203,183
222,204,184
221,203,181
221,203,180
221,203,180
221,203,181
222,204,182
223,205,183
223,205,183
222,205,181
221,203,178
221,202,177
226,215,208
225,219,216
185,163,149
179,156,132
184,160,132
191,166,137
190,164,135
182,153,124
133,109,95
95,67,74
98,71,73
92,73,85
136,91,86
174,132,120
180,137,125
123,72,80
141,93,84
151,110,102
180,128,108
180,100,77
178,132,109
182,116,94
166,120,108
221,218,217
221,209,201
219,206,193
224,220,215
224,220,216
224,218,215
224,219,215
223,217,213
223,217,212
221,214,210
219,207,199
210,193,186
227,217,212
219,215,211
219,212,210
212,204,192
221,215,214
212,203,191
217,206,195
220,213,205
207,195,182
204,177,152
209,179,149
214,183,154
214,189,157
175,155,133
66,57,55
60,45,50
87,58,57
101,66,64
97,60,61
97,59,60
112,73,69
102,71,69
51,42,49
49,43,47
50,44,48
48,45,49
53,47,50
69,57,59
77,64,65
62,52,52
75,64,62
62,53,55
59,50,52
70,60,61
65,54,56
86,74,67
132,111,96
165,141,118
190,169,139
200,182,159
223,221,221
225,219,217
222,210,197
222,204,181
220,204,183
219,203,184
223,208,191
221,204,183
221,203,182
223,205,183
222,204,183
223,205,185
222,204,184
221,203,181
221,203,182
221,203,181
221,203,180
221,203,180
222,204,182
222,204,182
221,203,181
222,204,182
221,204,180
221,203,179
221,204,184
224,215,210
224,214,211
177,158,143
180,157,137
185,160,131
188,163,132
186,160,132
187,160,128
128,101,91
89,64,66
85,65,71
97,72,83
164,120,111
164,137,138
171,129,126
117,78,84
130,90,86
157,119,109
187,138,115
182,100,74
170,114,94
170,102,84
162,108,92
221,217,218
220,211,203
225,218,217
224,220,218
223,220,213
224,220,215
223,219,215
224,218,214
222,216,209
221,208,201
217,212,209
204,168,155
224,213,210
217,210,206
213,207,201
220,212,202
217,208,204
214,209,202
219,208,203
196,172,154
212,179,149
213,183,151
212,188,153
214,189,157
118,103,87
79,58,59
113,82,74
205,139,107
225,151,113
228,142,108
223,131,104
222,136,104
222,153,113
229,169,126
185,138,112
102,83,77
51,44,47
51,46,48
51,44,49
51,44,47
52,45,46
76,63,66
59,51,51
59,50,51
71,61,62
63,53,55
68,58,59
67,58,62
67,56,56
166,142,120
194,173,143
202,189,169
222,219,217
223,218,211
222,208,191
221,202,180
219,203,180
221,203,181
224,209,192
221,205,183
222,203,183
222,204,182
221,203,181
222,204,182
223,205,183
222,204,182
220,202,180
221,203,181
220,202,180
223,205,183
223,205,183
223,205,183
223,205,183
221,203,181
221,203,181
221,203,181
222,207,190
225,216,211
222,212,203
172,153,137
181,156,134
187,163,135
192,168,139
184,160,131
189,164,133
101,79,74
84,62,70
73,62,75
128,94,101
165,127,124
164,139,141
165,120,115
101,66,72
127,90,91
162,124,113
182,127,110
175,88,76
151,85,76
161,94,79
160,88,77
211,198,180
218,207,199
220,206,191
224,215,208
221,218,216
221,211,202
215,200,177
220,213,205
218,212,209
217,209,202
214,204,196
205,167,149
224,209,203
218,208,199
218,212,206
222,217,213
215,208,207
210,195,180
207,182,157
214,185,153
215,187,156
213,186,156
212,190,155
195,163,135
184,125,102
202,147,111
109,80,68
61,48,49
70,54,50
72,54,51
82,65,59
109,80,69
153,105,87
208,158,127
222,175,134
219,164,122
160,137,119
55,47,53
51,44,48
56,50,53
48,42,44
55,45,49
60,50,53
66,57,57
58,50,51
54,46,48
60,52,54
63,54,54
71,60,59
145,125,106
186,167,137
213,206,194
223,218,215
224,217,209
219,204,183
219,202,180
221,202,182
221,203,183
225,210,193
220,203,183
223,205,184
222,204,182
222,204,181
222,204,180
222,204,180
222,204,182
221,203,181
221,203,181
223,205,183
223,205,183
223,205,183
223,205,183
223,205,183
222,204,182
223,204,183
223,204,183
223,209,193
225,217,212
220,210,195
172,150,132
183,157,131
191,166,140
192,171,143
182,160,131
178,156,128
