r,g,b
199,171,137
195,164,127
200,171,134
200,167,128
189,159,123
176,145,113
184,153,123
196,164,125
203,175,135
205,176,142
206,178,144
208,184,152
212,188,156
215,190,160
214,189,159
212,185,151
212,184,153
197,167,133
188,163,132
209,181,148
210,183,149
211,186,153
215,190,162
215,190,161
215,190,161
218,193,163
217,192,162
217,192,162
215,191,162
215,191,161
215,191,159
216,192,162
216,192,163
215,190,160
216,191,160
217,191,160
217,194,163
217,193,163
216,191,161
219,194,163
219,194,162
217,189,155
217,192,163
217,194,164
218,199,169
221,197,170
220,196,168
217,193,160
216,193,160
217,192,160
219,195,164
219,194,162
219,195,165
218,195,164
216,193,162
217,195,164
221,201,171
207,183,155
208,186,159
209,187,162
212,191,167
211,192,170
210,190,167
211,191,167
211,188,165
211,190,166
210,188,163
212,191,166
212,192,166
211,191,166
211,190,164
210,187,161
211,187,160
213,188,160
212,188,161
214,190,162
213,189,160
210,185,154
200,177,146
206,179,147
211,187,157
211,187,158
209,185,155
210,186,156
212,186,155
206,182,149
205,181,148
210,187,157
210,187,156
206,182,149
204,175,139
200,169,130
201,172,134
202,173,139
201,175,141
182,154,123
147,127,99
187,162,133
114,96,77
165,139,112
197,168,132
201,172,135
202,172,137
201,171,135
197,164,126
195,164,126
199,170,138
197,170,137
202,173,140
202,174,138
204,175,140
205,176,142
208,180,148
208,183,149
211,185,152
212,186,155
212,185,155
209,184,151
212,185,152
209,179,146
198,168,134
190,159,126
203,174,140
209,183,147
216,191,161
214,189,159
215,191,161
217,192,162
219,194,164
217,192,162
218,193,164
218,193,165
216,191,162
215,190,160
217,192,162
215,190,160
216,191,160
212,185,153
218,193,166
219,194,165
217,192,162
215,191,161
215,190,156
214,190,156
214,190,158
220,197,167
218,199,170
219,196,166
218,194,164
218,197,167
220,197,165
219,194,164
218,194,164
216,192,161
214,191,158
218,195,162
223,199,170
222,200,172
221,202,173
208,184,157
207,186,161
208,188,164
208,188,163
210,189,165
210,189,166
212,192,168
211,191,167
210,190,166
210,190,167
211,191,167
213,193,170
212,192,168
211,190,164
211,188,161
209,185,156
206,180,149
209,187,155
211,188,158
210,186,157
209,185,154
208,182,152
208,181,150
211,187,157
213,189,160
201,178,145
208,184,151
206,178,147
209,183,152
207,182,152
208,184,156
209,185,156
209,185,153
203,174,139
203,170,134
206,178,146
206,179,147
203,176,142
179,152,123
140,118,92
195,170,136
170,146,117
168,139,110
201,171,137
205,178,145
203,175,139
193,161,127
200,172,137
205,177,145
203,176,144
204,175,142
205,176,143
203,174,140
204,174,140
206,177,144
207,178,145
208,179,145
213,184,152
211,182,149
212,183,152
212,182,150
212,183,151
211,182,150
208,179,145
206,178,145
193,164,131
199,172,138
210,184,153
211,185,155
215,190,161
217,192,163
218,194,165
217,190,157
219,194,164
220,194,165
217,192,162
216,193,161
217,193,163
215,190,158
217,193,161
216,192,158
217,192,159
216,192,160
214,190,154
214,187,151
216,188,154
216,192,159
219,196,166
217,194,162
216,192,159
219,196,165
215,190,156
214,188,155
216,192,160
214,190,159
215,191,161
213,189,157
214,190,157
214,190,157
219,194,164
222,200,172
223,203,173
208,184,160
210,186,161
210,189,165
209,188,163
207,184,160
209,184,162
209,188,163
209,189,165
213,193,169
211,191,170
214,193,170
215,195,170
213,193,169
212,192,167
213,192,167
212,189,164
209,184,156
207,182,149
207,181,150
210,185,156
205,180,149
209,184,153
210,185,155
210,185,156
212,188,158
213,190,160
211,187,156
208,182,151
208,179,147
206,181,151
209,185,157
208,184,156
207,181,153
205,178,143
207,183,154
208,183,155
204,180,151
196,166,133
181,151,120
170,145,116
174,146,117
186,158,124
173,146,115
202,173,138
200,172,135
194,164,126
200,169,132
205,178,145
207,181,150
205,176,144
203,174,142
200,171,137
204,175,140
203,173,136
205,176,142
206,177,142
209,180,146
212,184,152
214,186,157
215,185,156
213,187,156
214,186,154
216,188,156
216,187,157
213,188,158
212,186,155
197,166,134
190,162,130
212,186,154
212,186,156
216,191,161
216,192,161
216,188,153
218,193,162
216,191,161
216,192,160
215,191,159
220,195,164
216,192,158
218,194,161
220,195,162
219,194,160
217,192,159
215,191,157
216,190,156
218,197,166
219,196,166
221,197,169
216,192,159
215,191,157
217,192,156
215,188,154
214,189,157
215,191,158
214,190,156
215,190,157
215,189,159
215,191,160
215,190,159
219,195,166
221,198,169
222,201,172
208,184,160
207,183,155
210,186,162
209,185,161
208,184,160
210,186,162
208,184,159
210,188,165
213,193,169
212,191,167
212,190,166
211,190,165
210,188,163
210,186,162
209,187,162
212,189,165
212,188,159
208,182,148
203,175,138
205,180,147
204,179,145
208,184,152
211,187,157
211,189,160
211,187,159
209,185,157
206,181,149
206,177,144
206,178,146
209,184,158
213,188,164
210,186,159
208,182,156
210,185,156
209,184,159
208,183,156
200,174,143
181,150,118
203,174,140
203,174,139
197,168,134
204,175,142
201,172,136
200,171,135
206,178,143
205,179,146
204,176,142
205,177,144
205,179,145
206,177,144
204,175,142
205,176,142
205,176,142
205,175,139
206,177,143
209,179,142
209,180,146
209,184,151
210,185,154
213,185,154
215,189,158
214,189,159
217,191,162
217,188,160
215,188,159
212,184,151
208,178,143
190,160,126
194,164,133
209,183,151
213,188,157
216,190,160
218,193,164
218,193,163
216,191,160
216,192,160
218,194,163
217,193,160
217,193,160
222,197,167
221,196,165
221,193,161
218,191,156
217,193,159
220,196,162
219,195,165
221,197,168
218,194,165
212,187,156
215,191,157
217,190,156
215,190,156
218,194,164
216,193,162
214,190,157
214,190,157
214,189,159
216,191,162
213,188,156
216,193,164
220,199,170
221,202,170
209,185,160
210,186,162
210,186,162
210,186,162
212,188,164
213,189,165
214,190,167
214,190,167
214,192,166
213,190,165
212,190,166
211,189,164
212,188,164
211,187,163
213,189,165
212,188,164
209,184,159
205,180,147
207,183,149
208,182,150
206,179,146
209,184,153
208,183,153
211,188,157
210,186,158
208,185,154
206,181,148
205,177,143
207,182,151
209,185,157
212,187,162
210,186,162
209,183,156
208,182,154
206,179,153
198,169,137
181,151,117
203,173,138
206,177,139
206,176,137
207,177,141
206,177,144
204,175,138
205,176,141
207,181,148
207,182,149
206,179,145
208,181,148
208,183,149
209,181,148
208,180,148
209,181,150
210,181,150
210,181,149
208,179,147
207,178,144
211,182,150
211,182,150
209,184,154
211,186,156
213,185,153
217,191,164
216,190,163
214,188,159
216,188,158
215,187,153
211,182,147
210,181,147
196,167,134
193,167,134
215,189,157
214,187,156
216,191,161
218,193,162
218,193,164
219,196,167
218,195,164
219,195,164
224,200,169
224,199,169
223,198,168
222,197,166
219,195,162
217,192,159
216,191,158
217,192,162
217,194,162
216,191,161
214,190,158
218,193,164
218,193,163
215,190,160
216,192,163
215,190,161
215,190,160
216,192,162
217,193,164
219,195,167
221,197,169
219,198,169
221,202,172
222,201,170
210,186,157
210,186,161
208,184,160
210,186,161
213,189,165
214,190,166
215,191,167
216,192,168
216,192,168
213,189,165
213,189,163
211,189,164
212,192,168
212,190,166
212,188,163
213,189,163
211,186,159
208,183,155
205,181,149
207,182,149
209,182,151
211,186,156
209,185,154
209,186,155
210,185,157
207,183,153
206,181,151
203,175,142
203,177,148
201,176,146
213,189,164
211,186,162
205,177,149
200,168,133
180,151,116
173,142,108
197,167,133
206,176,142
208,181,146
208,180,144
210,181,149
210,181,148
208,179,146
209,182,150
208,184,150
206,180,144
208,179,142
212,185,150
212,188,156
211,186,155
210,185,155
208,184,153
211,186,156
207,182,151
206,177,145
206,177,145
209,181,148
210,182,150
211,186,156
211,186,156
213,188,158
214,189,159
214,188,161
215,189,162
215,190,160
213,187,158
211,184,150
213,184,152
215,187,155
195,166,135
194,167,136
214,189,157
216,191,161
215,190,158
219,194,166
220,196,167
216,193,162
223,198,168
223,198,168
224,199,169
221,196,166
221,196,165
219,195,161
218,193,162
214,186,152
214,190,155
215,191,158
216,191,160
220,196,168
221,197,169
218,193,163
215,190,160
216,191,161
216,191,161
215,190,160
213,188,158
214,190,160
215,192,162
220,196,168
222,199,169
223,200,169
223,203,171
206,182,152
208,184,156
209,185,157
211,187,159
211,188,163
212,188,164
212,188,164
212,188,164
211,190,165
212,189,162
212,188,160
210,189,163
211,191,166
212,190,167
208,184,156
209,185,159
209,186,158
207,184,153
207,182,152
206,182,151
210,186,158
211,187,159
209,185,155
207,182,152
209,184,154
208,185,156
205,180,147
205,176,145
202,174,141
203,180,151
205,180,149
205,179,152
181,157,128
108,88,69
44,33,25
179,154,122
203,173,138
204,175,135
206,177,141
208,178,142
208,178,143
211,182,149
210,182,150
212,185,154
211,186,156
211,185,154
209,182,147
211,187,153
210,185,152
209,184,150
209,184,150
208,183,151
211,186,156
209,183,152
210,181,149
208,179,146
211,182,150
212,188,154
212,183,154
209,185,152
212,186,159
212,186,159
211,186,156
213,188,158
215,190,160
214,188,158
212,184,154
213,185,151
214,188,154
211,181,142
196,167,132
192,166,133
211,187,153
214,190,158
218,193,164
218,194,165
214,191,160
222,197,167
220,195,165
220,195,165
218,194,164
221,198,168
219,195,163
218,193,163
215,191,157
214,190,156
215,191,163
218,194,167
218,194,166
218,194,166
216,192,164
215,190,161
214,189,159
216,192,161
218,193,163
215,191,161
215,190,160
216,193,163
219,196,166
218,196,165
217,194,163
220,199,169
210,186,158
212,188,164
213,189,165
211,190,165
210,190,166
212,188,164
212,188,164
212,189,165
214,190,166
214,190,166
212,188,164
212,191,167
211,191,167
211,189,165
210,186,161
207,183,155
209,185,157
209,185,158
209,185,161
211,187,162
210,188,159
211,190,161
210,186,158
207,182,152
208,183,152
208,182,153
207,182,152
207,182,152
204,180,147
205,183,155
203,179,155
158,137,113
57,46,37
46,35,31
83,65,53
197,168,140
205,175,143
209,181,146
211,183,148
211,182,148
211,181,148
209,184,154
207,183,152
206,183,152
207,183,152
209,183,152
209,180,147
209,180,146
207,178,145
209,181,146
211,182,151
209,181,148
209,185,151
210,186,152
212,187,157
210,185,155
213,184,152
212,187,157
208,184,150
210,185,154
212,187,157
211,186,156
213,188,158
212,187,157
213,188,157
210,182,150
213,184,152
213,187,154
213,185,153
212,184,152
213,184,152
196,167,135
192,165,134
212,187,157
214,189,158
217,192,161
218,193,163
218,193,163
222,197,167
223,198,168
222,198,167
221,198,167
220,196,166
217,192,162
216,191,161
219,194,165
217,194,163
217,192,162
216,191,161
216,193,165
217,193,165
218,194,166
215,190,160
214,190,157
215,192,161
218,194,165
217,193,165
217,196,170
216,197,168
217,195,166
219,198,169
219,200,170
208,184,156
210,186,158
211,187,159
211,187,162
212,188,164
212,188,162
214,189,168
212,191,167
213,193,170
212,192,168
213,190,166
213,191,167
212,192,168
213,193,169
210,190,166
212,190,166
210,186,160
209,184,157
209,185,158
212,188,164
211,187,163
213,189,164
208,184,155
205,180,150
203,179,145
206,183,152
206,181,151
208,182,155
207,183,155
204,180,152
191,167,141
67,53,42
116,94,72
155,128,99
121,95,77
197,169,137
203,174,142
207,182,148
208,184,150
206,182,148
207,182,149
209,183,155
207,182,152
207,182,152
209,184,154
210,183,153
212,182,154
207,178,144
208,179,146
211,184,152
210,184,154
210,181,149
212,184,152
213,188,158
216,190,163
215,190,159
215,190,163
214,189,158
209,184,154
208,183,153
212,187,157
212,187,157
217,193,164
214,190,162
214,189,160
212,188,157
212,187,154
212,188,154
210,183,150
211,185,152
211,184,152
209,181,147
200,170,143
189,160,131
210,184,151
213,188,156
217,192,162
221,196,166
222,197,167
220,195,164
219,195,161
222,199,169
221,197,169
218,193,163
220,197,166
223,199,171
218,194,166
220,196,168
219,195,167
218,194,166
216,191,161
217,193,164
218,194,166
216,193,163
215,191,162
216,192,164
218,194,166
217,196,170
218,199,171
219,200,172
220,200,174
218,199,171
206,182,154
208,184,160
206,182,155
209,185,161
209,185,161
212,192,168
214,193,173
212,192,169
214,193,173
213,193,170
211,191,167
212,192,168
215,195,171
215,193,166
212,190,163
214,192,167
213,189,164
210,185,158
205,181,149
208,183,154
206,182,154
208,184,155
209,184,154
205,180,149
202,178,145
202,177,147
205,181,150
203,178,144
200,171,136
203,174,141
193,168,137
96,78,61
174,145,107
162,132,99
151,123,98
196,167,135
204,175,143
205,176,144
205,180,146
208,184,150
205,182,148
209,185,157
210,186,159
208,184,153
211,186,156
213,189,160
211,187,158
210,185,154
212,187,153
212,184,154
213,188,160
213,188,158
213,188,158
213,188,158
214,189,159
213,188,158
214,189,159
213,188,158
212,187,157
211,186,156
211,187,159
213,189,161
215,189,162
218,193,165
217,192,164
216,191,162
217,192,162
215,191,158
212,185,152
210,181,149
210,181,148
208,179,146
209,180,148
194,165,133
187,158,126
211,182,150
217,190,157
218,194,160
220,196,162
222,196,167
220,195,165
223,199,171
224,200,172
225,202,174
224,200,172
221,196,166
220,195,165
218,194,166
219,196,165
219,194,164
217,192,162
218,194,165
218,194,166
223,199,171
220,196,168
217,193,165
218,194,166
219,197,171
219,200,171
219,200,172
222,202,177
223,205,179
209,185,157
208,184,156
210,186,161
208,184,160
209,185,161
213,189,165
213,189,166
210,189,164
214,193,174
214,194,171
211,191,167
212,193,172
214,195,175
214,193,171
212,192,167
210,189,162
209,185,157
211,186,157
204,180,145
207,182,150
206,182,151
208,184,154
208,183,155
203,178,143
204,175,143
201,171,137
201,174,139
200,170,132
200,174,135
205,180,150
201,176,145
124,106,86
170,141,106
158,130,99
158,130,104
201,171,143
205,176,145
204,175,142
205,176,144
206,180,149
204,179,149
204,181,148
209,185,157
208,183,154
209,184,155
210,185,157
210,184,156
212,187,157
213,188,157
213,189,159
215,191,162
215,190,160
215,191,163
215,190,160
214,189,159
212,187,157
214,189,159
216,187,155
215,190,160
215,191,160
214,190,161
216,191,161
217,192,162
216,191,161
218,193,163
217,192,162
217,192,162
214,189,159
213,185,154
211,182,149
211,182,149
213,186,153
211,187,153
209,182,149
196,167,132
188,159,126
212,183,150
218,191,160
223,198,168
222,198,168
221,198,168
222,197,169
221,197,167
219,200,170
225,201,173
219,194,164
219,195,167
220,196,168
219,196,165
217,192,162
214,189,159
215,191,163
218,194,166
219,195,167
220,196,168
220,196,168
218,197,171
217,194,168
215,194,168
217,197,169
218,198,171
222,204,178
207,182,153
207,182,154
207,183,155
208,184,156
208,184,156
212,187,164
214,190,166
212,191,166
216,195,175
214,194,172
214,194,170
214,194,171
212,192,168
214,194,170
212,191,167
210,187,161
209,185,157
207,183,153
205,181,147
205,180,148
205,181,150
209,185,155
208,184,156
204,178,146
206,181,149
204,178,143
204,176,141
203,174,139
204,175,140
206,181,151
202,177,147
142,120,98
148,122,93
149,122,93
172,145,115
201,172,140
204,179,145
204,179,148
202,177,144
203,178,146
204,179,149
208,184,155
206,182,154
210,186,158
209,184,155
208,183,153
211,186,156
210,185,155
210,185,155
212,187,159
217,193,168
217,192,165
214,189,160
214,189,159
214,189,159
215,190,160
216,191,161
216,187,155
216,192,158
218,194,166
218,194,166
214,190,162
217,192,162
219,194,163
218,193,163
216,191,161
212,187,155
211,184,150
211,185,150
210,183,148
211,182,148
213,186,155
213,188,157
215,190,158
216,190,156
204,175,143
186,158,125
213,188,156
219,194,163
219,195,162
217,192,162
219,194,164
219,194,163
218,194,161
219,195,162
218,194,161
216,192,159
216,192,159
216,192,158
216,192,158
218,194,163
216,193,162
218,194,165
217,193,165
216,192,164
216,196,166
220,200,174
215,195,167
216,196,169
218,198,173
219,200,174
224,205,180
207,181,153
209,185,160
213,188,165
210,186,161
211,187,161
212,188,164
213,190,166
213,192,168
215,195,174
214,194,171
215,195,171
213,194,172
212,192,170
211,189,165
207,183,153
209,183,155
210,185,156
208,183,153
209,185,155
212,187,160
209,184,156
209,185,155
205,182,154
203,178,147
205,181,147
201,176,139
203,174,140
206,177,143
205,176,144
206,181,150
204,179,151
135,115,95
154,126,94
139,113,88
179,150,117
201,175,141
204,179,148
204,179,149
202,178,145
203,179,145
203,179,146
204,180,151
206,181,151
207,182,152
208,183,153
210,185,155
213,188,158
211,186,156
210,185,155
213,188,159
216,192,164
216,192,164
215,191,163
216,192,163
216,191,161
215,190,160
216,191,161
216,191,161
214,190,156
220,197,166
218,193,164
215,190,158
214,190,157
216,191,160
218,192,164
213,188,159
212,185,152
211,185,151
211,187,152
212,185,151
213,186,152
216,191,160
221,196,166
221,194,165
216,188,154
216,189,157
205,179,150
181,154,124
208,183,150
217,193,160
218,195,164
216,193,162
216,192,161
215,191,156
216,192,157
217,193,159
216,191,157
217,192,162
213,188,157
216,191,161
217,192,162
218,194,165
218,194,166
214,191,161
215,190,160
216,192,163
219,198,172
217,197,172
219,199,174
219,200,172
222,202,175
223,205,179
209,188,162
210,189,164
211,187,165
211,186,164
210,186,162
210,186,163
214,189,167
213,189,166
213,190,166
210,189,165
210,190,166
211,191,168
207,188,164
210,188,164
208,184,157
209,185,158
213,189,162
208,184,156
209,185,157
207,183,154
206,182,152
207,183,152
206,182,151
204,179,148
203,179,145
202,173,139
203,174,142
203,174,140
205,176,142
205,180,150
206,182,154
136,116,97
155,126,94
141,115,88
187,158,125
202,177,147
204,179,149
205,180,150
205,180,150
204,179,146
203,179,147
209,185,155
210,185,155
208,183,153
209,184,154
210,186,155
209,185,151
213,187,159
210,184,156
215,190,160
216,192,164
216,192,164
218,195,167
219,198,172
221,196,168
218,195,167
218,194,163
217,192,162
219,195,166
218,195,164
215,190,160
215,187,155
214,190,155
214,190,156
217,192,163
214,189,160
213,187,154
214,190,156
213,189,158
213,188,158
217,192,162
218,194,163
219,195,164
219,192,161
215,188,155
215,188,155
213,184,152
198,168,135
184,153,120
204,179,146
214,190,158
216,193,162
216,191,161
218,193,163
217,193,161
216,191,160
218,193,163
219,195,167
217,194,162
216,191,161
217,192,162
217,192,162
217,193,164
213,189,159
212,188,159
213,189,161
217,193,165
214,193,167
217,195,169
217,194,166
218,195,167
218,197,169
208,185,161
206,183,159
206,182,159
208,183,161
209,187,164
211,187,165
211,186,165
212,187,166
210,185,163
208,186,163
210,190,166
211,191,167
211,191,167
209,186,162
209,185,159
207,182,155
207,182,155
205,180,153
205,181,153
207,183,154
205,181,151
205,180,150
206,182,151
205,181,148
202,178,144
202,177,143
202,177,144
203,178,144
201,176,142
201,177,143
203,178,149
174,152,125
126,99,74
126,103,79
185,157,123
203,180,150
206,180,151
208,184,155
208,183,155
208,183,153
208,183,153
208,184,151
210,186,154
206,181,151
210,185,155
211,186,155
208,179,145
209,182,151
211,186,157
213,187,160
215,190,163
215,191,163
216,193,163
217,193,164
219,194,164
218,194,165
219,195,165
219,194,164
218,194,166
213,190,159
214,186,155
210,181,147
213,185,152
215,187,155
214,188,158
216,191,162
218,195,164
218,195,166
217,192,163
217,192,161
216,192,159
216,192,158
217,193,161
218,191,161
217,188,156
215,187,155
211,184,151
209,179,145
191,161,128
185,155,123
208,180,147
210,183,150
216,191,161
214,189,159
216,191,161
215,190,160
217,194,163
220,196,168
221,198,170
219,195,167
216,193,161
215,190,159
215,192,161
215,192,161
213,190,159
212,189,158
214,191,162
214,191,163
214,191,161
210,187,154
214,190,159
215,192,161
204,178,152
206,180,154
206,182,158
207,182,160
208,187,164
206,182,159
208,186,163
208,187,164
206,185,161
208,188,164
206,186,162
209,189,165
210,190,166
208,188,164
209,186,162
207,183,155
206,181,154
207,181,154
207,183,155
206,183,154
206,183,154
207,181,149
205,178,144
203,179,145
202,178,144
202,178,144
203,179,145
201,177,143
199,175,139
199,172,135
203,178,147
197,172,142
132,110,82
141,115,88
201,171,140
210,185,158
210,186,159
209,185,157
206,182,148
209,184,152
208,184,152
207,183,148
209,185,155
208,184,155
210,186,156
209,184,154
206,180,147
208,182,149
210,185,157
215,190,162
210,185,156
211,187,156
214,190,159
216,191,161
216,191,162
217,192,162
217,192,162
217,192,162
214,189,159
211,187,154
214,185,153
212,183,149
211,183,146
215,189,158
216,190,160
214,189,159
214,190,160
216,192,161
213,189,156
215,190,160
216,191,161
214,188,156
214,186,154
215,186,154
214,185,153
210,180,147
209,179,146
210,181,149
206,177,144
184,154,122
181,152,121
208,179,145
213,185,153
214,186,155
215,190,160
217,192,162
216,193,162
218,194,166
217,194,164
220,196,168
222,198,170
217,193,164
217,192,164
218,194,165
217,193,164
216,193,162
218,194,165
216,192,164
212,189,159
213,190,158
215,192,160
216,193,162
203,177,150
202,178,150
203,178,154
204,180,156
207,183,160
205,180,157
204,181,156
206,183,160
207,183,160
207,186,162
206,186,162
209,189,164
207,187,163
205,183,159
209,185,162
206,182,156
205,181,153
205,181,152
204,181,152
206,182,153
206,182,154
203,178,146
204,178,144
204,180,146
201,177,143
203,178,147
202,178,144
199,175,141
199,171,137
200,171,140
201,175,145
198,174,142
139,118,92
139,114,88
202,174,141
204,179,145
206,179,147
207,181,149
202,178,144
206,181,150
207,183,151
208,183,151
208,183,154
208,184,155
211,187,159
209,184,156
208,182,155
205,181,150
208,183,154
214,189,159
208,183,153
210,185,155
208,184,153
208,184,151
208,184,150
209,185,152
210,186,153
213,185,153
210,185,151
211,186,155
212,187,154
213,184,151
213,187,155
212,187,157
211,186,154
212,188,156
209,183,148
210,183,148
211,185,151
213,189,156
212,188,155
211,186,153
209,182,149
205,176,142
203,174,140
199,170,135
193,162,129
179,149,118
131,108,86
98,80,63
94,76,60
175,149,119
204,175,143
209,181,149
210,185,155
209,185,152
212,187,157
217,192,162
215,192,161
218,194,165
218,195,165
218,194,164
216,193,163
218,194,166
217,193,165
213,190,160
215,192,163
215,192,162
211,187,158
214,191,160
215,194,163
216,196,166
201,175,148
203,179,154
204,180,156
204,180,156
201,176,147
200,175,145
201,177,151
203,178,156
206,184,161
208,187,166
209,189,166
208,188,164
207,185,161
204,181,156
205,181,155
203,179,151
205,181,153
207,183,155
206,182,154
205,181,152
205,181,152
203,178,146
203,178,146
202,177,145
201,177,143
199,174,141
201,173,139
199,172,139
198,169,135
197,170,137
198,173,140
197,173,139
132,110,88
127,106,80
204,178,147
204,179,147
202,177,144
206,181,148
207,184,150
209,185,154
207,183,152
207,184,152
209,185,156
210,186,158
210,186,157
209,185,155
208,182,153
203,179,147
204,179,148
209,184,153
212,187,159
212,187,158
210,185,155
208,184,152
210,186,152
209,185,151
207,180,145
210,183,148
212,188,155
213,188,159
211,185,158
210,181,151
206,182,151
212,189,158
214,191,160
214,190,158
211,186,150
212,186,153
212,187,154
210,186,152
210,184,151
210,184,151
198,170,138
155,129,100
141,118,90
89,72,56
75,57,49
79,60,52
93,72,61
119,92,73
100,77,64
75,58,48
187,161,129
205,176,144
207,179,148
209,185,151
211,187,154
217,192,162
218,194,165
217,193,165
218,195,166
215,192,163
214,190,160
217,193,165
217,194,164
217,193,164
216,192,165
213,190,159
215,194,164
215,195,165
216,195,164
217,197,166
203,178,150
204,180,156
203,178,152
203,178,152
202,176,147
199,172,144
201,176,152
206,183,160
207,186,163
208,186,163
207,184,161
207,186,162
207,185,161
206,182,158
205,183,158
204,182,154
205,182,154
207,185,159
203,179,149
203,179,150
201,175,144
200,174,137
201,177,143
201,176,144
200,176,142
198,174,140
198,172,138
197,168,132
197,168,134
195,165,127
195,165,127
201,176,142
133,115,93
118,100,78
202,175,144
205,180,148
203,176,143
206,179,143
210,184,152
209,185,152
210,186,157
212,188,159
212,189,161
209,185,155
210,186,157
212,187,159
207,182,150
209,184,154
205,180,146
206,182,148
211,186,158
210,185,156
209,184,153
208,180,148
209,183,150
209,185,151
210,181,147
210,180,146
208,181,148
209,185,150
209,185,152
210,181,149
206,181,145
211,186,155
214,190,158
213,189,156
213,186,152
211,186,152
209,185,153
206,180,145
202,174,141
185,156,124
117,94,75
77,58,50
100,73,62
68,47,44
99,77,62
170,132,100
177,139,105
183,144,110
184,145,111
102,79,66
100,82,64
198,172,137
206,180,147
208,184,152
209,185,151
210,186,153
213,189,159
215,192,162
219,197,171
217,193,166
214,190,161
215,189,162
211,187,158
214,191,161
214,190,161
215,191,160
216,194,163
217,195,165
219,198,167
217,196,165
205,181,153
206,182,158
206,181,156
206,181,156
204,182,157
202,181,155
203,182,158
203,180,157
206,183,160
206,182,159
205,181,157
205,182,158
205,183,157
206,184,157
209,188,164
209,188,162
208,186,160
205,182,156
204,181,151
203,179,150
204,179,151
201,176,144
201,176,140
200,173,139
199,172,138
199,175,140
198,174,140
197,168,133
197,168,134
195,171,137
200,175,144
198,174,141
146,123,97
134,109,84
199,170,135
202,177,144
204,176,142
207,178,143
206,177,140
211,185,149
213,188,159
213,190,163
211,189,162
208,184,154
208,185,153
207,182,149
205,179,143
207,181,149
206,182,147
211,187,153
213,188,159
207,182,152
206,179,146
207,178,145
209,180,147
210,182,148
207,178,145
209,180,147
210,181,148
206,179,145
205,178,147
209,182,151
210,184,154
209,184,152
211,184,152
211,186,154
211,183,148
209,181,147
208,181,148
199,171,136
172,143,113
83,64,55
115,86,68
164,121,91
182,136,101
104,79,62
121,91,72
182,136,101
183,138,104
189,148,114
191,151,115
176,136,105
83,63,52
158,134,105
203,179,146
208,184,153
206,182,148
209,185,153
210,185,155
216,191,162
216,194,167
215,190,162
213,189,161
215,190,163
214,190,162
215,192,163
214,190,160
214,189,160
214,190,160
217,194,163
218,197,167
217,196,165
205,181,152
207,183,159
208,186,162
208,186,162
207,187,162
206,186,162
205,185,161
205,183,163
206,184,163
207,184,162
204,180,156
205,181,154
208,186,161
208,187,161
208,186,161
208,187,161
207,186,161
206,184,160
206,184,158
206,184,157
205,183,155
204,182,153
202,177,145
199,172,138
198,169,132
198,171,134
197,171,134
195,168,128
198,170,135
197,174,140
199,172,137
201,178,145
175,146,115
160,132,100
201,172,136
202,177,143
204,178,144
206,178,144
204,176,138
206,181,147
211,187,158
213,191,163
214,191,163
211,187,158
211,188,156
209,184,150
207,178,143
211,184,151
211,187,153
215,192,158
210,185,152
205,178,142
205,176,139
206,177,141
205,176,142
207,178,144
210,180,145
209,182,151
209,180,147
208,181,149
208,182,151
207,183,152
210,184,156
210,185,154
209,181,147
210,183,148
207,179,142
207,178,142
207,178,145
191,162,127
95,74,60
88,68,57
147,103,79
165,127,92
162,127,97
90,69,57
92,72,58
140,107,81
171,130,99
185,146,110
187,145,109
182,132,99
150,114,85
77,60,49
197,175,142
209,184,154
208,183,152
208,183,152
210,184,156
209,184,151
212,185,154
209,185,153
216,191,163
218,196,169
217,194,165
216,192,163
215,190,161
211,187,157
214,190,160
214,190,159
216,193,162
216,195,163
206,182,158
205,181,157
207,186,162
207,187,163
207,187,163
206,186,162
205,185,161
205,184,165
207,186,167
205,185,162
204,183,158
205,182,154
205,184,158
209,188,162
208,185,159
209,186,159
208,187,160
207,187,160
207,187,162
210,191,166
208,189,164
206,185,157
204,180,150
200,176,145
201,176,143
199,172,136
198,172,135
197,169,133
196,164,127
196,171,134
197,169,133
200,175,139
178,152,119
178,151,117
203,175,137
204,177,142
206,181,147
206,180,146
207,181,149
211,187,157
209,185,154
206,182,148
208,185,151
209,184,153
208,182,149
207,179,145
207,179,145
209,182,149
209,182,148
209,183,148
207,180,142
208,179,139
209,180,143
206,177,144
205,176,142
210,181,146
210,181,141
211,181,145
211,184,153
214,189,160
214,189,159
214,190,161
215,191,163
213,188,158
212,184,151
207,178,143
207,180,143
206,178,143
203,174,141
142,118,94
112,87,72
101,79,69
118,95,75
71,56,48
65,50,45
76,57,53
95,71,60
107,81,65
130,100,80
133,101,81
183,144,113
182,133,100
182,138,104
91,68,56
143,125,99
206,181,151
209,184,154
206,181,148
208,184,150
210,184,150
210,185,153
210,185,152
213,189,155
213,189,158
215,190,160
215,191,160
215,190,160
213,189,159
215,191,161
215,191,160
217,194,165
219,199,171
205,183,158
205,183,159
204,182,158
205,183,159
204,184,160
204,184,160
205,185,161
207,187,165
206,185,164
204,183,162
206,186,166
205,184,160
205,185,162
211,191,168
210,189,165
211,188,162
208,185,157
209,188,160
205,186,160
210,192,168
208,189,164
207,184,158
205,181,153
204,180,149
203,179,148
200,175,139
201,177,143
202,180,150
200,176,145
198,172,136
201,172,139
